"date","area_name","value"
1990-02-01,"USA-TN",6514
1990-02-01,"TEXAS",27019
1990-02-01,"USA-DC",2193
1990-02-01,"USA-OK",10213
1990-02-01,"USA-MT",2421
1990-02-01,"USA-NH",890
1990-02-01,"USA-MI",48164
1990-02-01,"USA-SD",1529
1990-02-01,"USA-AL",6493
1990-02-01,"USA-GA",11794
1990-02-01,"USA-ND",1440
1990-02-01,"USA-VT",327
1990-02-01,"USA-OR",3786
1990-02-01,"USA-KY",8409
1990-02-01,"COLORADO",13559
1990-02-01,"USA-MO",16807
1990-02-01,"USA-UT",6949
1990-02-01,"USA-NM",4743
1990-02-01,"USA-MS",3307
1990-02-01,"USA-ME",86
1990-02-01,"USA-WI",17314
1990-02-01,"USA-CT",5673
1990-03-01,"USA-MO",14381
1990-03-01,"MASSACHUSETTS",14900
1990-03-01,"USA-DC",1984
1990-03-01,"USA-UT",5699
1990-03-01,"CALIFORNIA",60247
1990-03-01,"USA-NC",4402
1990-03-01,"USA-WI",14811
1990-03-01,"USA-ID",1078
1990-03-01,"USA-WV",4174
1990-03-01,"USA-PA",31872
1990-03-01,"USA-SD",1293
1990-03-01,"MINNESOTA",13558
1990-03-01,"USA-KY",6367
1990-03-01,"USA-IA",9604
1990-03-01,"USA-AR",4628
1990-03-01,"USA-NE",5262
1990-03-01,"USA-DE",1008
1990-03-01,"USA-AL",5254
1990-03-01,"USA-GA",10094
1990-03-01,"TEXAS",23049
1990-03-01,"USA-NJ",23115
1990-03-01,"NEW YORK",46615
1990-03-01,"USA-OK",8262
1990-03-01,"USA-ME",82
1990-03-01,"FLORIDA",1262
1990-03-01,"USA-SC",2252
1990-03-01,"USA-VT",304
1990-03-01,"WASHINGTON",5338
1990-03-01,"OHIO",39078
1990-03-01,"USA-AK",1756
1990-03-01,"U.S.",551987
1990-03-01,"USA-NM",3855
1990-03-01,"USA-CT",5000
1990-03-01,"USA-AZ",4035
1990-03-01,"USA-HI",55
1990-03-01,"USA-IL",52008
1990-03-01,"USA-RI",2455
1990-03-01,"COLORADO",12631
1990-03-01,"USA-ND",1175
1990-03-01,"USA-TN",5575
1990-03-01,"USA-WY",1511
1990-03-01,"USA-MT",1900
1990-03-01,"USA-MD",8796
1990-03-01,"USA-LA",5729
1990-03-01,"USA-NH",815
1990-03-01,"USA-VA",6755
1990-03-01,"USA-IN",17227
1990-03-01,"USA-MS",2793
1990-03-01,"USA-OR",3219
1990-03-01,"USA-KS",9080
1990-03-01,"USA-NV",2208
1990-03-01,"USA-MI",43437
1990-04-01,"USA-MO",11838
1990-04-01,"USA-UT",3287
1990-04-01,"USA-OK",6640
1990-04-01,"USA-WI",10034
1990-04-01,"USA-MD",6861
1990-04-01,"USA-VA",4591
1990-04-01,"MINNESOTA",9519
1990-04-01,"U.S.",399624
1990-04-01,"USA-IN",13294
1990-04-01,"USA-NV",1127
1990-04-01,"USA-PA",24487
1990-04-01,"USA-NH",655
1990-04-01,"USA-NJ",17743
1990-04-01,"USA-WY",1140
1990-04-01,"FLORIDA",1048
1990-04-01,"USA-CT",3708
1990-04-01,"USA-SC",1538
1990-04-01,"USA-ID",630
1990-04-01,"USA-AZ",2197
1990-04-01,"USA-AK",1181
1990-04-01,"COLORADO",9873
1990-04-01,"USA-KS",7528
1990-04-01,"NEW YORK",34434
1990-04-01,"USA-NM",2541
1990-04-01,"USA-NC",3296
1990-04-01,"USA-MT",1459
1990-04-01,"USA-WV",3403
1990-04-01,"USA-IL",37441
1990-04-01,"USA-MI",31606
1990-04-01,"USA-SD",959
1990-04-01,"USA-NE",3959
1990-04-01,"USA-AL",4143
1990-04-01,"TEXAS",15292
1990-04-01,"MASSACHUSETTS",11633
1990-04-01,"USA-MS",2205
1990-04-01,"USA-VT",219
1990-04-01,"CALIFORNIA",37602
1990-04-01,"WASHINGTON",3315
1990-04-01,"USA-IA",7337
1990-04-01,"USA-LA",4263
1990-04-01,"USA-RI",1867
1990-04-01,"USA-ND",949
1990-04-01,"USA-OR",1820
1990-04-01,"OHIO",28903
1990-04-01,"USA-DE",797
1990-04-01,"USA-TN",4407
1990-04-01,"USA-DC",1522
1990-04-01,"USA-ME",67
1990-04-01,"USA-AR",3810
1990-04-01,"USA-GA",6398
1990-04-01,"USA-KY",5007
1990-04-01,"USA-HI",50
1990-05-01,"USA-ND",581
1990-05-01,"TEXAS",10830
1990-05-01,"USA-IN",7054
1990-05-01,"USA-OK",4024
1990-05-01,"USA-KY",2448
1990-05-01,"USA-AZ",1427
1990-05-01,"USA-NE",2276
1990-05-01,"USA-AL",2657
1990-05-01,"MASSACHUSETTS",7192
1990-05-01,"USA-MD",3558
1990-05-01,"USA-LA",2775
1990-05-01,"USA-KS",4486
1990-05-01,"USA-NJ",9578
1990-05-01,"USA-DC",849
1990-05-01,"CALIFORNIA",30979
1990-05-01,"USA-SD",600
1990-05-01,"USA-AR",2161
1990-05-01,"USA-DE",449
1990-05-01,"USA-WY",849
1990-05-01,"USA-MS",1266
1990-05-01,"USA-MT",1104
1990-05-01,"USA-WV",1747
1990-05-01,"OHIO",17232
1990-05-01,"USA-HI",45
1990-05-01,"COLORADO",7248
1990-05-01,"USA-TN",2119
1990-05-01,"USA-NC",1604
1990-05-01,"USA-CT",2203
1990-05-01,"USA-SC",737
1990-05-01,"USA-MO",6241
1990-05-01,"MINNESOTA",5540
1990-05-01,"USA-ME",48
1990-05-01,"FLORIDA",810
1990-05-01,"WASHINGTON",2575
1990-05-01,"USA-OR",1476
1990-05-01,"USA-IA",4172
1990-05-01,"USA-PA",13211
1990-05-01,"USA-RI",1218
1990-05-01,"USA-MI",19275
1990-05-01,"USA-VA",2400
1990-05-01,"U.S.",248272
1990-05-01,"USA-GA",3781
1990-05-01,"USA-UT",2576
1990-05-01,"USA-NV",862
1990-05-01,"NEW YORK",20503
1990-05-01,"USA-NM",1671
1990-05-01,"USA-NH",395
1990-05-01,"USA-VT",130
1990-05-01,"USA-WI",6598
1990-05-01,"USA-ID",475
1990-05-01,"USA-IL",23464
1990-05-01,"USA-AK",771
1990-06-01,"USA-AL",1625
1990-06-01,"U.S.",160823
1990-06-01,"USA-TN",1304
1990-06-01,"FLORIDA",699
1990-06-01,"USA-WI",3564
1990-06-01,"USA-ID",360
1990-06-01,"USA-OR",1206
1990-06-01,"USA-SD",346
1990-06-01,"USA-KS",2458
1990-06-01,"USA-NV",775
1990-06-01,"USA-MD",2659
1990-06-01,"USA-SC",439
1990-06-01,"USA-WV",1055
1990-06-01,"OHIO",9850
1990-06-01,"TEXAS",8563
1990-06-01,"USA-DC",596
1990-06-01,"USA-CT",1345
1990-06-01,"USA-IA",2452
1990-06-01,"USA-NH",262
1990-06-01,"USA-AK",548
1990-06-01,"USA-AR",1367
1990-06-01,"USA-MO",3783
1990-06-01,"USA-VA",1732
1990-06-01,"USA-IN",3980
1990-06-01,"USA-MT",701
1990-06-01,"USA-LA",2264
1990-06-01,"COLORADO",4191
1990-06-01,"USA-NE",1294
1990-06-01,"MASSACHUSETTS",4891
1990-06-01,"USA-OK",2206
1990-06-01,"USA-HI",49
1990-06-01,"USA-ND",337
1990-06-01,"USA-NJ",6157
1990-06-01,"USA-UT",1880
1990-06-01,"USA-PA",8393
1990-06-01,"USA-RI",762
1990-06-01,"USA-MI",11093
1990-06-01,"USA-GA",3153
1990-06-01,"USA-VT",82
1990-06-01,"USA-KY",1599
1990-06-01,"USA-DE",260
1990-06-01,"MINNESOTA",3296
1990-06-01,"USA-WY",585
1990-06-01,"NEW YORK",13138
1990-06-01,"USA-NM",1043
1990-06-01,"USA-MS",922
1990-06-01,"USA-ME",30
1990-06-01,"CALIFORNIA",25125
1990-06-01,"USA-NC",957
1990-06-01,"WASHINGTON",1945
1990-06-01,"USA-AZ",1145
1990-06-01,"USA-IL",12361
1990-07-01,"USA-MO",2946
1990-07-01,"USA-KS",1819
1990-07-01,"U.S.",126501
1990-07-01,"USA-IN",3042
1990-07-01,"USA-NV",562
1990-07-01,"USA-MD",2203
1990-07-01,"USA-CT",1100
1990-07-01,"USA-WV",724
1990-07-01,"USA-HI",48
1990-07-01,"USA-DC",490
1990-07-01,"USA-WI",2344
1990-07-01,"USA-SC",366
1990-07-01,"USA-MI",7779
1990-07-01,"USA-VA",1391
1990-07-01,"USA-WY",320
1990-07-01,"USA-NM",795
1990-07-01,"FLORIDA",661
1990-07-01,"WASHINGTON",1050
1990-07-01,"USA-AZ",931
1990-07-01,"USA-IL",10424
1990-07-01,"USA-NH",145
1990-07-01,"USA-SD",231
1990-07-01,"USA-AL",1411
1990-07-01,"USA-OK",1679
1990-07-01,"USA-NC",763
1990-07-01,"USA-ID",173
1990-07-01,"USA-NE",1056
1990-07-01,"USA-DE",183
1990-07-01,"USA-GA",2914
1990-07-01,"USA-TN",993
1990-07-01,"MASSACHUSETTS",3161
1990-07-01,"NEW YORK",10258
1990-07-01,"USA-VT",43
1990-07-01,"TEXAS",7665
1990-07-01,"USA-MS",850
1990-07-01,"USA-OR",704
1990-07-01,"USA-AK",409
1990-07-01,"USA-AR",1154
1990-07-01,"USA-UT",1314
1990-07-01,"USA-ME",20
1990-07-01,"CALIFORNIA",22555
1990-07-01,"USA-MT",389
1990-07-01,"USA-RI",481
1990-07-01,"MINNESOTA",2372
1990-07-01,"USA-ND",191
1990-07-01,"USA-NJ",5017
1990-07-01,"USA-KY",1376
1990-07-01,"USA-IA",1633
1990-07-01,"OHIO",7886
1990-07-01,"USA-PA",5973
1990-07-01,"USA-LA",2028
1990-07-01,"COLORADO",2478
1990-08-01,"USA-AL",1334
1990-08-01,"USA-GA",2900
1990-08-01,"USA-TN",963
1990-08-01,"USA-AZ",856
1990-08-01,"USA-PA",5697
1990-08-01,"USA-LA",1973
1990-08-01,"COLORADO",2357
1990-08-01,"USA-MI",8253
1990-08-01,"USA-AR",1111
1990-08-01,"MINNESOTA",2281
1990-08-01,"TEXAS",7565
1990-08-01,"USA-OK",1599
1990-08-01,"USA-NC",732
1990-08-01,"USA-MT",392
1990-08-01,"USA-NH",128
1990-08-01,"U.S.",121276
1990-08-01,"USA-MS",809
1990-08-01,"USA-WI",2475
1990-08-01,"USA-MD",1986
1990-08-01,"USA-HI",39
1990-08-01,"USA-KS",1678
1990-08-01,"FLORIDA",603
1990-08-01,"USA-SC",346
1990-08-01,"USA-AK",407
1990-08-01,"USA-SD",215
1990-08-01,"USA-NE",947
1990-08-01,"USA-DE",166
1990-08-01,"MASSACHUSETTS",2635
1990-08-01,"USA-ME",19
1990-08-01,"CALIFORNIA",22334
1990-08-01,"USA-WV",696
1990-08-01,"USA-ND",167
1990-08-01,"USA-WY",288
1990-08-01,"USA-IN",3116
1990-08-01,"USA-CT",931
1990-08-01,"USA-ID",160
1990-08-01,"WASHINGTON",795
1990-08-01,"USA-KY",1288
1990-08-01,"USA-VA",1367
1990-08-01,"USA-NJ",4515
1990-08-01,"USA-DC",433
1990-08-01,"USA-UT",1236
1990-08-01,"NEW YORK",8933
1990-08-01,"USA-NM",755
1990-08-01,"USA-VT",40
1990-08-01,"USA-OR",560
1990-08-01,"USA-IA",1529
1990-08-01,"USA-RI",480
1990-08-01,"USA-MO",2713
1990-08-01,"USA-NV",520
1990-08-01,"OHIO",7153
1990-08-01,"USA-IL",10802
1990-09-01,"USA-NM",811
1990-09-01,"USA-SD",237
1990-09-01,"USA-MO",2876
1990-09-01,"MINNESOTA",2621
1990-09-01,"USA-NV",521
1990-09-01,"CALIFORNIA",22093
1990-09-01,"USA-MD",2069
1990-09-01,"USA-KS",1770
1990-09-01,"U.S.",132115
1990-09-01,"USA-NC",752
1990-09-01,"USA-CT",1119
1990-09-01,"USA-WV",800
1990-09-01,"USA-AK",527
1990-09-01,"USA-MI",9336
1990-09-01,"USA-AR",1170
1990-09-01,"USA-DE",190
1990-09-01,"USA-GA",2979
1990-09-01,"TEXAS",7536
1990-09-01,"USA-NJ",5336
1990-09-01,"FLORIDA",618
1990-09-01,"USA-MT",450
1990-09-01,"USA-AZ",926
1990-09-01,"OHIO",8553
1990-09-01,"USA-HI",44
1990-09-01,"USA-PA",6665
1990-09-01,"USA-RI",539
1990-09-01,"USA-TN",1017
1990-09-01,"NEW YORK",10089
1990-09-01,"USA-MS",798
1990-09-01,"USA-WI",3081
1990-09-01,"USA-IA",1599
1990-09-01,"USA-DC",435
1990-09-01,"USA-UT",1222
1990-09-01,"USA-WY",256
1990-09-01,"WASHINGTON",941
1990-09-01,"USA-LA",2033
1990-09-01,"COLORADO",2331
1990-09-01,"USA-ND",220
1990-09-01,"MASSACHUSETTS",2990
1990-09-01,"USA-OK",1563
1990-09-01,"USA-VT",51
1990-09-01,"USA-ME",22
1990-09-01,"USA-OR",532
1990-09-01,"USA-NE",1034
1990-09-01,"USA-VA",1595
1990-09-01,"USA-AL",1356
1990-09-01,"USA-IN",3684
1990-09-01,"USA-SC",375
1990-09-01,"USA-ID",186
1990-09-01,"USA-KY",1375
1990-09-01,"USA-IL",12633
1990-09-01,"USA-NH",162
1990-10-01,"USA-MO",4467
1990-10-01,"USA-KS",2515
1990-10-01,"USA-MT",1040
1990-10-01,"USA-CT",1660
1990-10-01,"USA-WV",1353
1990-10-01,"USA-HI",42
1990-10-01,"USA-IL",30333
1990-10-01,"USA-AK",929
1990-10-01,"USA-SD",527
1990-10-01,"USA-AL",1529
1990-10-01,"U.S.",213538
1990-10-01,"USA-ND",398
1990-10-01,"USA-UT",1932
1990-10-01,"USA-SC",483
1990-10-01,"WASHINGTON",1966
1990-10-01,"USA-KY",3306
1990-10-01,"USA-AZ",1044
1990-10-01,"USA-RI",688
1990-10-01,"USA-NE",1896
1990-10-01,"USA-GA",5357
1990-10-01,"USA-WY",484
1990-10-01,"USA-OK",2416
1990-10-01,"USA-MI",17937
1990-10-01,"USA-DC",542
1990-10-01,"USA-MS",948
1990-10-01,"USA-WI",6656
1990-10-01,"COLORADO",3450
1990-10-01,"USA-NJ",6708
1990-10-01,"FLORIDA",633
1990-10-01,"CALIFORNIA",24435
1990-10-01,"USA-MD",2672
1990-10-01,"USA-OR",893
1990-10-01,"MASSACHUSETTS",3726
1990-10-01,"USA-IN",8499
1990-10-01,"USA-VT",95
1990-10-01,"USA-NC",1070
1990-10-01,"USA-ID",349
1990-10-01,"USA-IA",2866
1990-10-01,"USA-PA",10603
1990-10-01,"USA-AR",1479
1990-10-01,"USA-VA",2086
1990-10-01,"USA-TN",1582
1990-10-01,"TEXAS",10268
1990-10-01,"NEW YORK",14793
1990-10-01,"USA-NM",947
1990-10-01,"OHIO",16806
1990-10-01,"USA-NH",203
1990-10-01,"USA-DE",222
1990-10-01,"MINNESOTA",5611
1990-10-01,"USA-NV",717
1990-10-01,"USA-ME",27
1990-10-01,"USA-LA",2349
1990-11-01,"USA-KS",5082
1990-11-01,"MINNESOTA",9947
1990-11-01,"USA-GA",9115
1990-11-01,"USA-NJ",14180
1990-11-01,"NEW YORK",29074
1990-11-01,"USA-OK",4675
1990-11-01,"FLORIDA",905
1990-11-01,"CALIFORNIA",40091
1990-11-01,"COLORADO",7142
1990-11-01,"USA-NM",1874
1990-11-01,"USA-VT",183
1990-11-01,"USA-ME",56
1990-11-01,"USA-KY",5741
1990-11-01,"MASSACHUSETTS",7713
1990-11-01,"USA-MS",2070
1990-11-01,"USA-MD",4832
1990-11-01,"USA-IL",40903
1990-11-01,"USA-LA",4380
1990-11-01,"USA-SD",973
1990-11-01,"USA-AR",3267
1990-11-01,"USA-DE",483
1990-11-01,"USA-NV",1270
1990-11-01,"USA-WI",10282
1990-11-01,"USA-WV",3031
1990-11-01,"OHIO",29783
1990-11-01,"USA-MO",9332
1990-11-01,"U.S.",375652
1990-11-01,"USA-ND",828
1990-11-01,"USA-TN",4018
1990-11-01,"USA-NC",2985
1990-11-01,"USA-ID",896
1990-11-01,"USA-HI",45
1990-11-01,"USA-WY",973
1990-11-01,"USA-IN",13130
1990-11-01,"USA-MT",1694
1990-11-01,"USA-OR",1973
1990-11-01,"USA-IA",5772
1990-11-01,"USA-AZ",1711
1990-11-01,"USA-AK",1586
1990-11-01,"USA-NE",3458
1990-11-01,"TEXAS",16744
1990-11-01,"USA-RI",1353
1990-11-01,"USA-NH",465
1990-11-01,"USA-MI",29517
1990-11-01,"USA-VA",4429
1990-11-01,"USA-AL",3360
1990-11-01,"USA-DC",1005
1990-11-01,"USA-UT",3699
1990-11-01,"USA-CT",3201
1990-11-01,"USA-SC",1605
1990-11-01,"WASHINGTON",3946
1990-11-01,"USA-PA",20874
1991-01-01,"USA-AR",8475
1991-01-01,"MINNESOTA",22882
1991-01-01,"USA-IN",28978
1991-01-01,"USA-NV",3919
1991-01-01,"USA-CT",6359
1991-01-01,"USA-ID",2145
1991-01-01,"USA-HI",50
1991-01-01,"USA-DE",1249
1991-01-01,"USA-ND",2019
1991-01-01,"USA-NM",5664
1991-01-01,"USA-NC",7073
1991-01-01,"USA-WV",5561
1991-01-01,"USA-AZ",6284
1991-01-01,"USA-GA",18493
1991-01-01,"TEXAS",47614
1991-01-01,"USA-MI",61349
1991-01-01,"USA-NJ",30731
1991-01-01,"USA-DC",2703
1991-01-01,"NEW YORK",55999
1991-01-01,"USA-OK",15898
1991-01-01,"FLORIDA",1595
1991-01-01,"CALIFORNIA",81885
1991-01-01,"USA-PA",42638
1991-01-01,"USA-NH",905
1991-01-01,"USA-KS",16989
1991-01-01,"MASSACHUSETTS",16305
1991-01-01,"USA-UT",9582
1991-01-01,"USA-WY",2238
1991-01-01,"USA-MS",4628
1991-01-01,"USA-WI",23338
1991-01-01,"USA-MD",11849
1991-01-01,"WASHINGTON",8514
1991-01-01,"USA-KY",11629
1991-01-01,"USA-IA",16033
1991-01-01,"U.S.",843832
1991-01-01,"USA-SC",3764
1991-01-01,"USA-OR",5334
1991-01-01,"USA-IL",92323
1991-01-01,"COLORADO",17902
1991-01-01,"USA-VT",381
1991-01-01,"USA-ME",106
1991-01-01,"USA-LA",10169
1991-01-01,"USA-RI",2788
1991-01-01,"USA-NE",9508
1991-01-01,"USA-MO",27020
1991-01-01,"USA-VA",9653
1991-01-01,"USA-AL",7299
1991-01-01,"USA-TN",9950
1991-01-01,"USA-MT",3533
1991-01-01,"OHIO",58400
1991-01-01,"USA-AK",1931
1991-01-01,"USA-SD",2199
1991-02-01,"USA-DE",1217
1991-02-01,"USA-AL",8327
1991-02-01,"USA-NJ",27476
1991-02-01,"USA-ME",105
1991-02-01,"USA-MI",49685
1991-02-01,"USA-SD",1522
1991-02-01,"NEW YORK",51173
1991-02-01,"USA-WV",5527
1991-02-01,"USA-VA",9064
1991-02-01,"U.S.",664218
1991-02-01,"USA-GA",13332
1991-02-01,"USA-VT",366
1991-02-01,"USA-SC",3740
1991-02-01,"USA-IA",11730
1991-02-01,"OHIO",51151
1991-02-01,"USA-NE",6544
1991-02-01,"USA-TN",8803
1991-02-01,"USA-DC",2543
1991-02-01,"USA-OK",11165
1991-02-01,"USA-MS",4348
1991-02-01,"USA-WI",17258
1991-02-01,"USA-CT",5707
1991-02-01,"WASHINGTON",6250
1991-02-01,"USA-AZ",4569
1991-02-01,"USA-PA",38146
1991-02-01,"USA-RI",2714
1991-02-01,"USA-NH",943
1991-02-01,"USA-KS",12186
1991-02-01,"MINNESOTA",16115
1991-02-01,"USA-UT",7276
1991-02-01,"USA-WY",1668
1991-02-01,"CALIFORNIA",52982
1991-02-01,"USA-MT",2139
1991-02-01,"USA-MD",10304
1991-02-01,"USA-ID",1469
1991-02-01,"USA-OR",3529
1991-02-01,"USA-HI",50
1991-02-01,"USA-AK",1847
1991-02-01,"USA-MO",20480
1991-02-01,"USA-ND",1528
1991-02-01,"TEXAS",31260
1991-02-01,"MASSACHUSETTS",16628
1991-02-01,"USA-KY",9644
1991-02-01,"COLORADO",15114
1991-02-01,"USA-NC",6819
1991-02-01,"USA-IL",62627
1991-02-01,"USA-AR",6922
1991-02-01,"USA-IN",22309
1991-02-01,"USA-NV",2512
1991-02-01,"USA-NM",4784
1991-02-01,"FLORIDA",1811
1991-02-01,"USA-LA",8812
1991-03-01,"TEXAS",22702
1991-03-01,"MASSACHUSETTS",14673
1991-03-01,"USA-VT",299
1991-03-01,"USA-WI",15734
1991-03-01,"USA-ID",1059
1991-03-01,"USA-WV",4858
1991-03-01,"USA-PA",32729
1991-03-01,"USA-MI",43914
1991-03-01,"USA-DE",1079
1991-03-01,"USA-OK",8216
1991-03-01,"CALIFORNIA",60602
1991-03-01,"USA-MD",9016
1991-03-01,"USA-CT",5011
1991-03-01,"OHIO",42595
1991-03-01,"USA-AK",1477
1991-03-01,"USA-MO",15212
1991-03-01,"USA-MT",2087
1991-03-01,"USA-OR",3075
1991-03-01,"USA-RI",2448
1991-03-01,"USA-NH",799
1991-03-01,"USA-AR",5073
1991-03-01,"U.S.",573093
1991-03-01,"USA-NJ",24120
1991-03-01,"USA-NV",2116
1991-03-01,"USA-KY",7168
1991-03-01,"COLORADO",11686
1991-03-01,"USA-SD",1341
1991-03-01,"USA-VA",7241
1991-03-01,"USA-UT",5715
1991-03-01,"NEW YORK",47603
1991-03-01,"USA-MS",3390
1991-03-01,"FLORIDA",1568
1991-03-01,"USA-IA",9458
1991-03-01,"USA-IL",54680
1991-03-01,"USA-AL",6724
1991-03-01,"USA-ND",1254
1991-03-01,"USA-TN",6940
1991-03-01,"USA-DC",2076
1991-03-01,"USA-ME",94
1991-03-01,"USA-SC",2875
1991-03-01,"USA-HI",49
1991-03-01,"MINNESOTA",14249
1991-03-01,"USA-GA",10872
1991-03-01,"USA-WY",1340
1991-03-01,"USA-IN",18772
1991-03-01,"WASHINGTON",5558
1991-03-01,"USA-AZ",4018
1991-03-01,"USA-NE",5212
1991-03-01,"USA-KS",8833
1991-03-01,"USA-NM",3632
1991-03-01,"USA-NC",5529
1991-03-01,"USA-LA",6321
1991-04-01,"USA-UT",4514
1991-04-01,"USA-WY",1124
1991-04-01,"USA-ID",909
1991-04-01,"USA-KY",3430
1991-04-01,"NEW YORK",33457
1991-04-01,"USA-OK",4711
1991-04-01,"USA-ME",76
1991-04-01,"USA-NC",2963
1991-04-01,"USA-IA",5924
1991-04-01,"USA-RI",1758
1991-04-01,"USA-AL",3891
1991-04-01,"USA-TN",3245
1991-04-01,"USA-NJ",16279
1991-04-01,"MASSACHUSETTS",11075
1991-04-01,"USA-NM",3030
1991-04-01,"OHIO",25951
1991-04-01,"COLORADO",9187
1991-04-01,"USA-MI",29081
1991-04-01,"USA-MO",7969
1991-04-01,"MINNESOTA",8351
1991-04-01,"USA-ND",859
1991-04-01,"USA-DC",1493
1991-04-01,"CALIFORNIA",46136
1991-04-01,"USA-MT",1585
1991-04-01,"USA-WI",9699
1991-04-01,"USA-WV",2876
1991-04-01,"USA-AZ",3214
1991-04-01,"USA-AK",1258
1991-04-01,"USA-KS",5415
1991-04-01,"USA-DE",795
1991-04-01,"USA-NV",1876
1991-04-01,"USA-SD",845
1991-04-01,"USA-NE",3123
1991-04-01,"U.S.",372922
1991-04-01,"USA-IN",10680
1991-04-01,"USA-VT",225
1991-04-01,"FLORIDA",1078
1991-04-01,"USA-OR",2631
1991-04-01,"USA-HI",51
1991-04-01,"USA-MS",1903
1991-04-01,"USA-CT",3432
1991-04-01,"USA-IL",32273
1991-04-01,"USA-LA",3668
1991-04-01,"USA-AR",2980
1991-04-01,"USA-VA",4516
1991-04-01,"USA-GA",5129
1991-04-01,"TEXAS",13394
1991-04-01,"USA-MD",5908
1991-04-01,"USA-SC",1318
1991-04-01,"WASHINGTON",4714
1991-04-01,"USA-PA",22324
1991-04-01,"USA-NH",599
1991-05-01,"USA-MO",4851
1991-05-01,"USA-ND",671
1991-05-01,"USA-WI",6053
1991-05-01,"WASHINGTON",3090
1991-05-01,"USA-AZ",1620
1991-05-01,"USA-LA",2540
1991-05-01,"USA-NJ",8515
1991-05-01,"USA-WY",922
1991-05-01,"USA-VT",124
1991-05-01,"CALIFORNIA",34795
1991-05-01,"USA-MT",1244
1991-05-01,"USA-MD",3199
1991-05-01,"USA-AK",907
1991-05-01,"USA-AL",2059
1991-05-01,"USA-KY",1805
1991-05-01,"USA-HI",46
1991-05-01,"USA-NH",359
1991-05-01,"USA-VA",2150
1991-05-01,"USA-DC",804
1991-05-01,"USA-ME",46
1991-05-01,"USA-SC",604
1991-05-01,"USA-WV",1372
1991-05-01,"OHIO",13621
1991-05-01,"USA-AR",1671
1991-05-01,"TEXAS",9031
1991-05-01,"USA-NV",1208
1991-05-01,"USA-NM",1732
1991-05-01,"USA-MS",1117
1991-05-01,"USA-NC",1490
1991-05-01,"USA-IL",18197
1991-05-01,"USA-RI",1087
1991-05-01,"COLORADO",7108
1991-05-01,"USA-KS",3570
1991-05-01,"MASSACHUSETTS",6325
1991-05-01,"USA-OK",2853
1991-05-01,"USA-CT",1976
1991-05-01,"USA-ID",696
1991-05-01,"USA-MI",18655
1991-05-01,"USA-NE",2234
1991-05-01,"USA-DE",409
1991-05-01,"USA-TN",1629
1991-05-01,"USA-UT",3544
1991-05-01,"USA-IN",5630
1991-05-01,"NEW YORK",19738
1991-05-01,"USA-SD",645
1991-05-01,"MINNESOTA",5656
1991-05-01,"U.S.",228742
1991-05-01,"USA-GA",3781
1991-05-01,"FLORIDA",766
1991-05-01,"USA-OR",1936
1991-05-01,"USA-IA",3559
1991-05-01,"USA-PA",11101
1991-06-01,"USA-AR",1261
1991-06-01,"MINNESOTA",2804
1991-06-01,"USA-GA",3092
1991-06-01,"USA-IN",3174
1991-06-01,"NEW YORK",11231
1991-06-01,"USA-NC",931
1991-06-01,"USA-WV",707
1991-06-01,"USA-AZ",1209
1991-06-01,"USA-HI",45
1991-06-01,"USA-NE",1163
1991-06-01,"USA-OK",1985
1991-06-01,"USA-ME",32
1991-06-01,"FLORIDA",714
1991-06-01,"USA-KY",1378
1991-06-01,"USA-VA",1621
1991-06-01,"USA-DE",211
1991-06-01,"USA-WY",463
1991-06-01,"USA-NM",1079
1991-06-01,"USA-MS",882
1991-06-01,"USA-MD",2317
1991-06-01,"USA-SC",439
1991-06-01,"USA-ID",393
1991-06-01,"OHIO",7982
1991-06-01,"USA-LA",2264
1991-06-01,"USA-AL",1583
1991-06-01,"USA-TN",1128
1991-06-01,"TEXAS",8293
1991-06-01,"USA-DC",503
1991-06-01,"USA-WI",2500
1991-06-01,"USA-IL",11041
1991-06-01,"USA-MO",3001
1991-06-01,"USA-KS",1982
1991-06-01,"USA-UT",2041
1991-06-01,"USA-VT",64
1991-06-01,"USA-MT",608
1991-06-01,"USA-RI",565
1991-06-01,"USA-NJ",5361
1991-06-01,"USA-CT",1173
1991-06-01,"USA-NH",189
1991-06-01,"USA-AK",662
1991-06-01,"USA-MI",10014
1991-06-01,"USA-SD",301
1991-06-01,"USA-ND",277
1991-06-01,"CALIFORNIA",28515
1991-06-01,"WASHINGTON",2292
1991-06-01,"USA-OR",1461
1991-06-01,"COLORADO",3600
1991-06-01,"U.S.",147839
1991-06-01,"MASSACHUSETTS",3761
1991-06-01,"USA-NV",853
1991-06-01,"USA-IA",1991
1991-06-01,"USA-PA",6704
1991-07-01,"USA-AL",1434
1991-07-01,"USA-WI",2753
1991-07-01,"USA-MD",2173
1991-07-01,"USA-ID",194
1991-07-01,"USA-OR",811
1991-07-01,"USA-HI",40
1991-07-01,"USA-LA",1911
1991-07-01,"USA-AK",470
1991-07-01,"TEXAS",7856
1991-07-01,"MASSACHUSETTS",3014
1991-07-01,"USA-DC",460
1991-07-01,"USA-OK",1747
1991-07-01,"USA-MT",455
1991-07-01,"USA-KS",1737
1991-07-01,"USA-DE",169
1991-07-01,"USA-GA",2984
1991-07-01,"USA-TN",1034
1991-07-01,"USA-NV",622
1991-07-01,"USA-VT",46
1991-07-01,"USA-IA",1473
